Datetime; GPU temperature     ;GPU usage           ;FB usage            ;Memory usage        ;Core clock          ;Power               ;CPU temperature     ;CPU usage           ;CPU clock           ;RAM usage           ;Framerate           ;Frametime           ;Framerate Avg       
 24-02-2023 11:43:09;62;95;37;6423.578;1920;154.964;55;63.567;4300;10918;42.6;36.325;83.4
 24-02-2023 11:43:10;62;91;36;6423.578;1920;149.774;58;55.584;4300.001;11021;43.5;35.182;83.4
 24-02-2023 11:43:11;62;95;38;6423.641;1920;161.253;58;64.323;4300.001;10946;42.9;34.429;83.4
 24-02-2023 11:43:12;62;92;36;6429.078;1920;155.905;60;63.802;4300;10888;43.5;32.955;83.4
 24-02-2023 11:43:13;62;91;37;6429.578;1920;151.119;52;61.198;4300;11007;43.5;34.514;83.4
 24-02-2023 11:43:14;62;93;37;6429.078;1920;154.727;59;64.844;4300;11004;44.2;34.131;83.3
 24-02-2023 11:43:15;62;92;37;6429.141;1920;152.685;60;60.677;4300;10965;43.4;31.27;83.3
 24-02-2023 11:43:16;62;95;38;6429.578;1920;153.758;58;61.719;4300.001;10989;43.8;32.85;83.3
 24-02-2023 11:43:17;62;95;37;6429.359;1920;154.877;54;62.5;4299.999;11009;43.7;34.556;83.3
 24-02-2023 11:43:18;62;96;36;6573.297;1920;161.501;54;63.542;4299.999;10993;44.5;31.946;83.3
 24-02-2023 11:43:19;62;93;35;6573.297;1920;155.441;58;60.156;4300.001;10882;43.6;34.025;83.2
 24-02-2023 11:43:20;62;93;36;6573.359;1920;152.174;60;60.417;4300.001;10940;44.2;32.783;83.2
 24-02-2023 11:43:21;62;93;36;6573.234;1920;154.621;55;66.406;4300;11034;42.8;35.968;83.2
 24-02-2023 11:43:22;62;99;38;6605.984;1920;160.992;58;63.567;4300;10825;41.8;34.54;83.2
 24-02-2023 11:43:23;62;94;36;6605.984;1920;151.479;56;61.929;4300;10829;42.3;32.94;83.2
 24-02-2023 11:43:24;62;92;35;6605.984;1920;151.357;57;62.5;4300.001;10936;43;33.798;83.1
 24-02-2023 11:43:25;62;93;35;6624.734;1920;154.744;60;63.021;4300;11003;43.6;35.34;83.1
 24-02-2023 11:43:26;62;96;37;6624.797;1920;160.722;60;59.375;4300;10952;42.5;33.847;83.1
 24-02-2023 11:43:27;63;99;39;6640.797;1920;163.917;58;67.188;4300;10931;43.7;29.305;83.1
 24-02-2023 11:43:28;62;91;36;6640.922;1920;154.179;59;67.188;4300;10860;42.9;32.374;83.1
 24-02-2023 11:43:29;63;94;38;6640.797;1920;155.271;57;66.406;4300;10908;43.7;32.984;83
 24-02-2023 11:43:30;63;92;37;6640.797;1920;157.64;55;54.688;4300;10898;42.3;27.05;83
 24-02-2023 11:43:31;62;95;38;6641.797;1920;154.485;59;66.39;4300.001;10915;43.1;35.328;83
 24-02-2023 11:43:32;62;90;35;6640.797;1920;154.773;56;59.021;4300;11048;41.9;37.289;83
 24-02-2023 11:43:33;62;94;37;6640.859;1920;161.085;56;63.542;4300;10823;42.5;35.628;83
 24-02-2023 11:43:34;63;92;37;6640.922;1920;158.672;57;61.979;4300.001;10848;44.1;34.204;82.9
 24-02-2023 11:43:35;62;89;35;6640.797;1920;155.092;61;63.281;4300;10905;42.2;32.493;82.9
 24-02-2023 11:43:36;62;91;37;6640.922;1920;152.04;58;60.677;4300;10998;42.7;30.829;82.9
 24-02-2023 11:43:37;62;91;37;6676.109;1920;150.539;59;68.229;4300;10834;41.8;35.231;82.9
 24-02-2023 11:43:38;63;96;39;6676.109;1920;159.912;60;60.677;4300;10792;41.8;35.603;82.9
 24-02-2023 11:43:39;62;92;36;6814.297;1920;147.622;57;64.063;4300.001;10875;40.7;37.835;82.8
 24-02-2023 11:43:40;62;93;36;6831.297;1920;151.272;61;59.375;4300;10956;42.5;34.072;82.8
 24-02-2023 11:43:41;62;99;38;6863.109;1920;160.503;56;64.323;4300;10911;42.7;28.382;82.8
 24-02-2023 11:43:42;63;100;38;6863.109;1920;160.421;56;58.436;4300.001;10873;43.5;32.37;82.8
 24-02-2023 11:43:43;63;100;39;6862.609;1920;162.2;57;63.802;4300;10961;43.9;34.256;82.8
 24-02-2023 11:43:44;62;93;36;6895.172;1920;153.903;61;59.635;4300;10890;42.8;33.224;82.7
 24-02-2023 11:43:45;62;94;37;6895.672;1920;150.601;56;59.896;4300.001;10906;42.6;36.314;82.7
 24-02-2023 11:43:46;62;89;34;6894.609;1920;148.914;55;62.24;4300.001;10938;42.3;34.501;82.7
 24-02-2023 11:43:47;63;93;36;6899.297;1920;158.365;54;59.285;4300;11082;42.6;35.611;82.7
 24-02-2023 11:43:48;62;89;34;6899.734;1920;151.34;59;60.938;4300;11027;41.7;37.187;82.7
 24-02-2023 11:43:49;62;88;33;6903.234;1920;146.897;57;59.896;4300.001;10931;43.7;31.349;82.6
 24-02-2023 11:43:50;63;99;37;6893.234;1920;161.748;56;70.573;4300.001;10978;49.7;25.245;82.6
 24-02-2023 11:43:51;62;94;35;6893.234;1920;156.798;56;67.188;4300;11025;45.8;32.236;82.6
 24-02-2023 11:43:52;62;88;33;6887.609;1920;152.673;59;66.667;4300;10962;46;32.419;82.6
 24-02-2023 11:43:53;63;99;39;6759.609;1920;161.578;58;63.021;4300;10894;45.9;28.492;82.6
 24-02-2023 11:43:54;62;99;39;6770.609;1920;158.972;59;70.313;4300.001;10984;47.5;31.681;82.5
 24-02-2023 11:43:55;62;95;38;6770.609;1920;152.903;57;61.719;4300.001;11043;43.8;31.666;82.5
 24-02-2023 11:43:56;63;99;40;6918.359;1920;162.099;59;62.798;4300.001;10975;42.9;29.304;82.5
 24-02-2023 11:43:57;62;88;35;6922.359;1920;150.867;58;69.86;4299.999;10954;40.4;33.143;82.5
 24-02-2023 11:43:58;62;85;34;6926.422;1920;146.203;56;64.063;4299.999;11058;40.7;32.614;82.5
 24-02-2023 11:43:59;62;99;40;6926.422;1920;157.625;59;82.552;4300.001;10811;40.2;34.893;82.4
 24-02-2023 11:44:00;62;90;36;6926.422;1920;149.869;56;66.927;4300.001;10803;38.8;35.826;82.4
 24-02-2023 11:44:01;63;99;39;6932.047;1920;157.774;58;71.354;4300;10831;42.5;34.301;82.4
 24-02-2023 11:44:02;61;86;34;6950.859;1920;144.847;61;57.923;4300.001;10972;39.8;32.116;82.4
 24-02-2023 11:44:03;61;84;33;6952.359;1920;143.632;57;64.837;4300.001;10973;41;32.345;82.4
 24-02-2023 11:44:04;62;95;38;6968.484;1920;150.406;60;66.146;4300.001;10815;43.8;34.269;82.3
 24-02-2023 11:44:05;61;84;33;6979.672;1920;142.507;54;65.107;4300.001;10828;39.4;34.845;82.3
 24-02-2023 11:44:06;62;95;38;6980.609;1920;155.808;62;60.607;4300;10938;42.9;31.596;82.3
 24-02-2023 11:44:07;61;89;35;6984.359;1920;144.402;58;65.104;4300;10945;42.7;33.567;82.3
 24-02-2023 11:44:08;62;94;36;6993.984;1920;154.541;60;63.542;4300.001;10884;46;31.112;82.3
 24-02-2023 11:44:09;62;95;36;7012.797;1920;149.993;59;70.052;4300;10963;47.2;30.544;82.2
 24-02-2023 11:44:10;61;84;32;7023.797;1920;140.704;58;72.917;4300;10919;46.6;31.028;82.2
 24-02-2023 11:44:11;61;87;34;7025.297;1920;145.36;58;62.5;4300;10939;42.8;30.253;82.2
 24-02-2023 11:44:12;61;85;33;7023.797;1920;143.892;59;62.5;4300;10914;43.2;29.222;82.2
 24-02-2023 11:44:13;61;87;34;7022.672;1920;147.863;61;64.323;4300.001;10974;44.6;34.278;82.2
 24-02-2023 11:44:14;62;95;37;7022.672;1920;153.363;58;68.699;4300.001;10973;45.9;30.556;82.1
 24-02-2023 11:44:15;61;80;32;7030.859;1920;150.438;60;74.619;4300.001;10951;44.7;54.738;82.1
 24-02-2023 11:44:16;61;93;36;7029.566;1920;145.635;55;69.01;4300.001;10946;47.9;31.167;82.1
 24-02-2023 11:44:17;61;85;32;7049.816;1920;143.397;55;73.698;4300;11058;45.2;25.497;82.1
 24-02-2023 11:44:18;62;95;35;7055.316;1920;153.756;56;74.856;4300.002;10975;49.4;25.682;82.1
 24-02-2023 11:44:19;62;96;35;7055.316;1920;154.092;60;78.056;4300.002;10930;53.1;24.994;82.1
 24-02-2023 11:44:20;61;94;35;7055.316;1920;152.977;57;76.563;4300;10982;52.2;29.156;82
 24-02-2023 11:44:21;62;97;36;7067.691;1920;154.776;60;77.344;4299.999;11046;50.7;25.564;82
 24-02-2023 11:44:22;61;85;31;7080.691;1920;142.72;59;66.39;4300.001;10954;47.4;26.06;82
 24-02-2023 11:44:23;62;93;33;7094.816;1920;148.552;61;74.355;4300.002;10917;51.5;26.762;82
 24-02-2023 11:44:24;61;82;29;7100.816;1920;140.478;62;71.354;4300.002;11000;49.2;24.492;82
 24-02-2023 11:44:25;61;85;30;7149.879;1920;137.638;60;73.958;4300;11017;48.5;26.233;82
 24-02-2023 11:44:26;60;83;27;7188.504;1920;142.112;57;76.042;4300;10776;49.9;26.357;81.9
 24-02-2023 11:44:27;61;88;27;7222.004;1920;143.713;62;72.034;4300.001;10752;51.5;25.652;81.9
 24-02-2023 11:44:28;60;81;25;7340.379;1920;132.981;59;79.948;4300.001;10852;48.9;25.697;81.9
 24-02-2023 11:44:29;61;85;28;7427.691;1920;139.598;57;81.771;4300;10873;47.9;28.105;81.9
 24-02-2023 11:44:30;60;85;29;7476.691;1920;146.541;57;76.563;4300.001;10812;50;29.448;81.9
 24-02-2023 11:44:31;61;87;31;7501.004;1920;137.663;61;71.094;4300.001;10780;48.7;26.962;81.9
 24-02-2023 11:44:32;61;84;29;7517.504;1920;136.548;58;69.332;4300;10876;50.6;28.275;81.9
 24-02-2023 11:44:33;60;89;30;7517.504;1920;141.816;56;65.885;4300;10841;50.5;28.212;81.8
 24-02-2023 11:44:34;60;82;27;7555.629;1920;135.211;58;70.833;4300.001;10796;49.8;31.246;81.8
 24-02-2023 11:44:35;61;84;27;7606.066;1920;147.338;59;71.354;4300.001;10770;49.4;33.397;81.8
 24-02-2023 11:44:36;60;87;28;7673.254;1920;143.238;60;76.563;4300.001;10839;48.9;29.621;81.8
 24-02-2023 11:44:37;60;85;28;7723.691;1920;144.13;61;73.438;4300.001;10789;49.3;27.738;81.8
 24-02-2023 11:44:38;61;88;29;7723.691;1920;138.795;55;63.311;4300;10757;51.3;27.074;81.8
 24-02-2023 11:44:39;61;86;28;7734.691;1920;139.009;58;80.208;4300.001;10795;51.2;26.1;81.7
 24-02-2023 11:44:40;60;91;30;7742.066;1920;145.244;59;67.188;4300;10812;51.6;27.585;81.7
 24-02-2023 11:44:41;60;81;25;7747.066;1920;139.004;56;68.229;4300;10766;52.4;24.639;81.7
 24-02-2023 11:44:42;61;87;35;7752.691;1920;144.75;57;71.447;4300;10740;50.4;25.775;81.7
 24-02-2023 11:44:43;61;99;40;7751.254;1920;157.932;57;62.24;4300.001;10853;49.3;25.079;81.7
 24-02-2023 11:44:44;62;99;41;7750.754;1920;158.671;58;63.281;4300.001;10901;48.5;30.004;81.7
 24-02-2023 11:44:45;61;89;37;7750.754;1920;147.004;61;68.75;4300.001;10889;49.7;25.034;81.7
 24-02-2023 11:44:46;61;87;37;7769.754;1920;143.967;58;65.62;4300.001;10899;46.4;30.642;81.6
 24-02-2023 11:44:47;61;93;38;7750.754;1920;147.433;61;73.826;4300;11061;46.5;31.403;81.6
 24-02-2023 11:44:48;61;86;35;7765.754;1920;142.138;58;65.885;4300;11000;42.1;31.941;81.6
 24-02-2023 11:44:49;61;86;36;7765.754;1920;145.569;58;66.146;4300;10894;42;30.059;81.6
 24-02-2023 11:44:50;60;91;36;7749.629;1920;142.273;62;62.5;4300;10944;41.7;31.408;81.6
 24-02-2023 11:44:51;61;90;37;7749.629;1920;153.166;55;67.708;4300;11030;41.6;30.291;81.5
 24-02-2023 11:44:52;61;85;36;7749.129;1920;143.749;57;62.5;4300;10978;42.7;32.373;81.5
 24-02-2023 11:44:53;61;94;39;7749.129;1920;157.882;59;65.365;4300;10907;43.2;32.564;81.5
 24-02-2023 11:44:54;61;84;34;7765.629;1920;140.765;58;69.531;4300;10994;43.8;31.472;81.5
 24-02-2023 11:44:55;61;86;36;7765.629;1920;146.343;57;70.313;4300;10960;45.4;27.68;81.5
 24-02-2023 11:44:56;61;88;36;7798.129;1920;146.617;55;69.468;4300;10957;44.3;31.691;81.4
 24-02-2023 11:44:57;61;88;35;7814.629;1920;149.711;58;68.01;4300.001;10918;44;31.838;81.4
 24-02-2023 11:44:58;61;88;35;7815.129;1920;153.83;57;66.406;4300.001;11012;47.5;29.264;81.4
 24-02-2023 11:44:59;61;87;34;7815.129;1920;145.228;60;74.74;4300.001;10976;47.4;30.701;81.4
 24-02-2023 11:45:00;61;84;34;7815.129;1920;143.212;59;71.094;4300.001;10932;48.3;26.548;81.4
 24-02-2023 11:45:01;60;86;33;7826.129;1920;142.497;61;66.667;4300;10950;45.6;30.002;81.4
 24-02-2023 11:45:02;61;84;34;7863.691;1920;136.023;61;80.99;4300;11084;43.3;34.097;81.3
 24-02-2023 11:45:03;61;93;39;7868.129;1920;150.677;60;84.375;4299.999;11007;42.1;31.171;81.3
 24-02-2023 11:45:04;60;87;35;7869.629;1920;140.044;60;71.354;4299.999;10927;45.3;32.307;81.3
 24-02-2023 11:45:05;61;87;35;7874.191;1920;146.61;55;72.034;4300.001;10949;46.4;31.771;81.3
 24-02-2023 11:45:06;61;85;34;7884.754;1920;143.857;58;71.094;4300.001;10974;46.7;29.586;81.3
 24-02-2023 11:45:07;61;88;35;7895.941;1920;146.629;57;68.01;4300.001;10987;45.7;30.152;81.3
 24-02-2023 11:45:08;61;86;35;7894.105;1920;139.762;63;75.26;4300;10943;46;29.922;81.2
 24-02-2023 11:45:09;60;84;34;7908.168;1920;139.092;57;70.313;4300.001;11035;46.6;28.625;81.2
 24-02-2023 11:45:10;60;83;33;7903.043;1920;144.447;58;78.906;4299.999;11029;46.3;27.001;81.2
 24-02-2023 11:45:11;61;87;34;7893.168;1920;144.381;61;70.313;4300.001;10922;48.9;26.803;81.2
 24-02-2023 11:45:12;61;87;33;7888.855;1920;149.457;61;74.479;4300.001;10905;48.8;28.082;81.2
 24-02-2023 11:45:13;60;84;29;7901.293;1920;140.766;57;74.219;4299.999;11005;50.1;27.31;81.2
 24-02-2023 11:45:14;60;82;28;7917.293;1920;134.465;57;79.688;4299.999;10984;48.9;28.146;81.1
 24-02-2023 11:45:15;61;88;33;7942.168;1920;142.726;57;69.792;4300.002;10882;49.7;27.869;81.1
 24-02-2023 11:45:16;60;83;30;7940.293;1920;135.144;58;63.281;4300;10851;48.6;27.733;81.1
 24-02-2023 11:45:17;60;84;30;7948.605;1920;142.45;56;74.219;4300;10947;49.1;27.585;81.1
 24-02-2023 11:45:18;61;86;30;7976.48;1920;141.169;61;70.573;4300;10904;52;27.992;81.1
 24-02-2023 11:45:19;60;90;31;7965.418;1920;146.247;54;71.094;4300;10839;52.4;36.121;81.1
 24-02-2023 11:45:20;61;85;29;7963.105;1920;146.697;57;69.01;4300.001;10801;52.1;26.641;81.1
 24-02-2023 11:45:21;60;87;27;7991.105;1920;142.911;60;77.083;4300.001;10881;48.9;27.062;81
 24-02-2023 11:45:22;61;88;26;7990.105;1920;146.898;57;73.438;4300.001;10808;49.5;27.759;81
 24-02-2023 11:45:23;60;88;28;7992.168;1920;147.976;60;67.708;4300.001;10771;47.5;31.247;81
 24-02-2023 11:45:24;61;87;28;7999.355;1920;140.4;53;69.01;4300;10791;44.5;31.933;81
 24-02-2023 11:45:25;60;86;29;7992.168;1920;136.545;56;64.583;4300;10834;43.8;32.72;81
 24-02-2023 11:45:26;60;86;31;7949.121;1920;145.367;58;63.802;4300.001;10794;46.7;30.43;81
 24-02-2023 11:45:27;60;86;30;7948.621;1920;145.634;60;66.667;4300;10732;49.9;27.354;80.9
 24-02-2023 11:45:28;60;85;29;7952.621;1920;140.939;57;71.875;4300;10776;50.3;26.612;80.9
 24-02-2023 11:45:29;60;85;28;7946.996;1920;142.731;63;74.74;4299.999;10784;49.7;28.593;80.9
 24-02-2023 11:45:30;60;82;25;7951.559;1920;143.318;62;76.563;4300.003;10719;46.5;26.804;80.9
 24-02-2023 11:45:31;60;85;26;7881.996;1920;142.191;58;77.865;4300.003;10671;44.1;31.831;80.9
 24-02-2023 11:45:32;60;85;27;7982.621;1920;142.557;60;66.406;4300;10757;43.3;30.016;80.9
 24-02-2023 11:45:33;60;85;27;8014.871;1920;140.167;58;78.961;4300;10728;43.3;34.979;80.8
 24-02-2023 11:45:34;60;85;27;8065.434;1920;145.57;61;73.562;4300;10666;44;32.281;80.8
 24-02-2023 11:45:35;60;85;26;8061.121;1920;138.413;60;75.521;4300;10651;43.7;29.864;80.8
 24-02-2023 11:45:36;60;86;26;8078.559;1920;139.89;60;71.094;4300;10745;44.9;29.946;80.8
 24-02-2023 11:45:37;60;86;27;8095.996;1920;138.127;57;71.354;4300;10723;42.8;31.329;80.8
 24-02-2023 11:45:38;60;84;26;8066.496;1920;140.298;57;65.62;4300;10718;41.7;33.392;80.8
 24-02-2023 11:45:39;60;88;27;8044.996;1920;146.763;57;69.271;4300;10756;42.2;33.27;80.7
 24-02-2023 11:45:40;61;88;28;8044.496;1920;144.736;59;66.952;4299.999;10835;44.1;31.059;80.7
 24-02-2023 11:45:41;60;84;27;8043.934;1920;140.621;57;69.01;4299.999;10829;42.8;31.32;80.7
 24-02-2023 11:45:42;60;90;30;8043.996;1920;148.305;57;84.606;4300.001;10707;43.8;30.569;80.7
 24-02-2023 11:45:43;61;91;34;8049.871;1920;153.116;56;70.573;4300;10767;40.3;35.916;80.7
 24-02-2023 11:45:44;61;87;33;8049.684;1920;145.282;57;61.136;4300;10766;40;37.031;80.6
 24-02-2023 11:45:45;61;90;34;8048.934;1920;142.057;60;60.677;4300;10704;38.8;37.907;80.6
 24-02-2023 11:45:46;61;93;35;8047.996;1920;149.056;54;60.677;4300.001;10689;37.8;39.238;80.6
 24-02-2023 11:45:47;61;90;34;8047.809;1920;156.673;53;60.677;4300;10772;37.5;39.753;80.6
 24-02-2023 11:45:48;61;92;34;8047.809;1920;153.581;57;62.76;4300.001;10674;39.7;39.26;80.6
 24-02-2023 11:45:49;61;91;34;8047.809;1920;157.148;59;64.583;4300;10619;39;37.185;80.5
 24-02-2023 11:45:50;61;91;33;8043.684;1920;156.758;58;67.188;4300;10639;39.8;38.291;80.5
 24-02-2023 11:45:51;61;91;33;8043.684;1920;151.343;61;61.979;4300;10768;39.7;39.092;80.5
 24-02-2023 11:45:52;62;89;33;8043.684;1920;153.94;58;63.021;4300;10711;40.2;38.615;80.5
 24-02-2023 11:45:53;61;92;34;8043.684;1920;148.736;57;63.542;4300.001;10610;39.4;38.582;80.5
 24-02-2023 11:45:54;61;91;34;8075.746;1920;158.673;57;64.08;4300;10715;39.7;39.042;80.4
 24-02-2023 11:45:55;61;94;35;8091.746;1920;150.357;55;60.343;4300;10787;38.9;39.483;80.4
 24-02-2023 11:45:56;61;86;32;8091.746;1920;145.828;58;67.708;4300;10743;39.5;37.521;80.4
 24-02-2023 11:45:57;61;92;34;8091.746;1920;145.988;57;62.24;4300;10724;39.1;36.494;80.4
 24-02-2023 11:45:58;61;91;33;8102.621;1920;160.389;56;61.771;4300;10713;40.1;36.9;80.4
 24-02-2023 11:45:59;61;94;34;8102.996;1920;153.457;55;70.389;4300.001;10650;39.8;37.171;80.3
 24-02-2023 11:46:00;61;91;33;8102.996;1920;150.873;57;59.896;4300.001;10666;39.3;35.635;80.3
 24-02-2023 11:46:01;61;90;32;8086.871;1920;152.625;58;61.719;4300;10647;40.2;38.45;80.3
 24-02-2023 11:46:02;61;95;32;8081.434;1920;148.313;58;63.021;4300;10795;40.9;35.623;80.3
 24-02-2023 11:46:03;61;92;31;8081.434;1920;150.187;57;62.24;4300;10695;41.1;35.447;80.3
 24-02-2023 11:46:04;61;91;32;8081.184;1920;149.351;56;76.909;4300.001;10550;39.9;43.36;80.3
 24-02-2023 11:46:05;61;92;33;8081.184;1920;146.315;59;64.308;4300.001;10570;39.7;38.819;80.2
 24-02-2023 11:46:06;61;91;34;8081.184;1920;155.058;61;73.698;4300;10703;39.2;36.778;80.2
 24-02-2023 11:46:07;62;94;35;8081.184;1920;158.039;59;60.156;4300;10666;40.7;38.405;80.2
 24-02-2023 11:46:09;61;90;33;8081.184;1920;146.601;61;55.339;4300;10676;41.1;37.495;80.2
 24-02-2023 11:46:10;61;91;33;8081.184;1920;151.105;55;59.896;4300;10731;40.4;36.678;80.1
 24-02-2023 11:46:11;62;93;34;8092.059;1920;154.443;58;63.802;4300;10709;41.7;39.427;80.1
 24-02-2023 11:46:12;62;90;33;8091.684;1920;146.587;60;57.292;4300;10662;41.9;36.387;80.1
